course_id,Title,URL,Short_Intro,Category,Sub-Category,Course_Type,Language,Subtitle Languages,Skills,Instructors,Rating,Number of viewers,Duration,Site,user_ratings
C1029,Statistics for Genomic Data Science,https://www.coursera.org/learn/statistical-genomics?specialization=genomic-data-science,An introduction to the statistics behind the most popular genomic data science projects. This is the sixth course in the Genomic Big Data Science Specialization from Johns Hopkins University.,Data Science,Probability and Statistics,Course,English,"Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish","Statistics,Data Analysis,R Programming,Biostatistics,","Jeff Leek, PhD",4.2,334,Approx. 9 hours to complete,Coursera,2.0
C1030,Getting Started with Go,https://www.coursera.org/learn/golang-getting-started?specialization=google-golang,"Learn the basics of Go, an open source programming language originally developed by a team at Google and enhanced by many contributors from the open source community. This course is designed for individuals with previous programming experience using such languages as C, Python, or Java, and covers the fundamental elements of Go. Topics include data types, protocols, formats, and writing code that incorporates RFCs and JSON. Most importantly, you’ll have a chance to practice writing Go programs and receive feedback from your peers. Upon completing this course, you'll be able to implement simple Go programs, which will prepare you for subsequent study at a more advanced level.",Computer Science,Software Development,Course,English,"Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish",,Ian Harris,4.6,2118,Approx. 10 hours to complete,Coursera,2.5
C1031,Exploratory Data Analysis for Machine Learning,https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning?specialization=ibm-intro-machine-learning,"This first course in the IBM Machine Learning Professional Certificate introduces you to Machine Learning and the content of the professional certificate. In this course you will realize the importance of good, quality data. You will learn common techniques to retrieve your data, clean it, apply feature engineering, and have it ready for preliminary analysis and hypothesis testing.",Data Science,Machine Learning,Course,English,Subtitles: English,"Artificial Intelligence (AI),Machine Learning,Feature Engineering,Statistical Hypothesis Testing,Exploratory Data Analysis,",Joseph Santarcangelo,4.6,1164,Approx. 14 hours to complete,Coursera,3.0
C1032,Introduction to Typography,https://www.coursera.org/learn/typography?specialization=graphic-design,"Typography is the art of manipulating the visual form of language to enrich and control its meaning. It’s an essential area of skill and knowledge for graphic designers. Typography predates modern graphic design by around 500 years; it is rich in rules, conventions, and esoteric terminology—but it remains an exciting space for invention and expression.",Arts and Humanities,Music and Art,Course,English,"Subtitles: Arabic, French, Portuguese (European), Italian, Vietnamese, German, Russian, English, Spanish","Creativity,Adobe Illustrator,History,Graphics,Adobe Indesign,",Anther Kiley,4.8,5330,Approx. 8 hours to complete,Coursera,3.5
C1033,The Measure Phase for the 6 σ Black Belt,https://www.coursera.org/learn/themeasurephaseforthesixsigmablackbelt?specialization=six-sigma-black-belt,"This course is designed for professionals interested in learning the principles of  Lean Sigma, the DMAIC process and DFSS. This course is number 4 of 8 in this specialization dealing with topics in the Measure Phase of Six Sigma",Business,Business Essentials,Course,English,Subtitles: English,,Lois A. Jordan,4.3,18,Approx. 22 hours to complete,Coursera,3.0
C1034,Taxation of Business Entities I: Corporations,https://www.coursera.org/learn/taxation-business-entities-part-1?specialization=united-states-federal-taxation,"This course provides an introduction to the U.S. federal income taxation of corporations and their shareholders. The course focuses on the relevant provisions of Subchapter C of the Internal Revenue Code, as well as related Treasury Regulations and judicial opinions, governing corporate formation, operations, distributions, and liquidation. Practical in-class study problems facilitate self-discovery of technical tax knowledge along with the development of a variety of professional skills and attitudes.",Business,Business Essentials,Course,English,"Subtitles: French, Portuguese (European), Russian, English, Spanish",,"Michael P Donohoe, PhD, CPA",4.7,209,Approx. 32 hours to complete,Coursera,3.0
C1035,Gestión con enfoque en riesgos en proyectos de desarrollo,https://www.coursera.org/learn/gestion-con-enfoque-en-riesgos-en-proyectos-de-desarrollo?specialization=especializacion-en-diseno-y-gestion-de-proyectos-de-desarrollo,¿Sabías que cada decisión que tomamos en nuestras acciones diarias implica riesgos? ,Social Sciences,Governance and Society,Course,Spanish,Subtitles: Spanish,"Gestión de proyectos,Gestión de riesgos,Análisis e identificación de riesgos,Priorización de riesgos,Planificación estratégica,",Claudia Useche,5.0,27,Approx. 14 hours to complete,Coursera,2.75
C1036,Roadmap to Success in Digital Manufacturing & Design ,https://www.coursera.org/learn/roadmap-success-digital-manufacturing-design?specialization=digital-manufacturing-design-technology,"Learners will create a roadmap to achieve their own personal goals related to the digital manufacturing and design (DM&D) profession, which will help them leverage relevant opportunities. The culminating project provides a tangible element to include in their professional portfolios that showcases their knowledge of Industry 4.0.",Physical Science and Engineering,Mechanical Engineering,Course,English,"Subtitles: French, Portuguese (European), Russian, English, Spanish",,Amy Moore,4.7,256,Approx. 18 hours to complete,Coursera,3.0
C1037,Economics and Policies of Climate Change,https://www.coursera.org/learn/economics-and-policies-of-climate-change?specialization=climatechangeandsustainableinvesting,"Being aware of the urgency and importance of climate change is not enough to tackle it effectively. To avoid the worst climate outcomes, decisive action has to be taken. But what realistic options do we have? Since our resources are limited, is it better to act now or wait until we have more advanced and less expensive technology? How big do our abatement efforts have to be?  ",Social Sciences,Economics,Course,English,Subtitles: English,"Understand the likely impacts on the real economy of the different courses of actions ahead of us,Evaluate projects on a portfolio basis the economic attractiveness of various abatement projects,Assess critically the economic desirability of different technologically feasible abatement technologies,Understand the various policy approaches involved in the transition to a low carbon economy including in particular ""cap & trade"" carbon markets,",LIONEL MARTELLINI -EDHEC BUSINESS SCHOOL,4.5,37,Approx. 10 hours to complete,Coursera,3.6
C1038,Medical Terminology III,https://www.coursera.org/learn/medical-terminology-iii?specialization=medicalterminology,"This final course finishes the comprehensive examination of medical terminology by introducing new roots, terms, and abbreviations related to the remaining body systems: nervous (brain, spinal cord, and nerves) and special senses (eyes and ears), digestive, and reproductive.",Health,Basic Science,Course,English,Subtitles: English,,Laura S. Kabiri,4.8,37,Approx. 15 hours to complete,Coursera,3.0
